foodid;foodname;energia_laskennallinen;rasva;hiilihydraatti_imeytyvä;hiilihydraatti_erotuksena;proteiini;alkoholi;tuhka;vesi
44;SUKLAAPATUKKA TÄYTESUKLAA, KESKIARVO;2130.44000;26.00000;60.00000;61.49800;8.00000;0.00000;1.71200;3.00000
30339;NAKKI, KEVYT, UUNISSA;705.94000;9.68100;5.47100;5.79400;12.39000;0.00000;2.46300;77.19000
11517;NAUDANLIHA-PERUNASOSE, KOTITEKOINEN LASTENRUOKA, SUOLATON;344.56000;1.34200;6.20000;7.16200;9.69000;0.00000;0.89900;85.97000
11152;KERMAVIILI, RASVAA 10-12 %, VL;567.03000;12.00000;4.00000;3.74500;2.63000;0.00000;0.63000;81.00000
33113;MEHU, MEHUJUOMA, MEHUKATTI PILLIJUOMA, TÄYDENNETTY;174.16000;0.03200;10.02800;10.12600;0.05000;0.00000;0.08000;89.71000
7502;KANAKEITTO, PERUNAA JA KASVIKSIA;361.17000;4.45400;3.18600;4.37400;8.05000;0.00000;0.93100;74.93000
31837;SEKALEIPÄ, OULULAINEN REILU TÄYSJYVÄVIIPALEET, FAZER, RYPSIÖLJYÄ;1157.87000;4.03400;43.84700;51.24700;12.00000;0.00000;1.90000;30.82000
35148;NELJÄNVILJANPUURO, VESI, SUOLAA, GLUTEENITON;236.02000;0.69800;10.29100;11.13200;1.64000;0.00000;0.62600;67.12000
11562;JAUHELIHA, NAUDAN, RASVAA 17 %;951.21000;16.94900;0.00000;0.00000;19.06500;0.00000;0.85000;63.92700
1022;LEIPÄPUURO, VESI, PUOLUKKA, MANNASUURIMO, RUISLEIPÄ, SOKERIA, SUOLAA;283.46000;0.21700;14.49700;15.88000;0.98000;0.00000;0.39100;72.92000
944;IRISH COFFEE KAHVIJUOMA, 8 TIL%;456.62000;3.19900;5.44800;5.76300;0.37000;8.25000;0.24000;82.18000
32853;MAKSALAATIKKO, RASVATON MAITO;447.74000;2.27800;15.06600;16.06900;5.85000;0.00000;1.24100;75.44000
28909;MAKARONI, RUISMAKARONI;1500.50000;2.50000;67.00000;72.23800;13.00000;0.00000;1.26200;11.00000
34666;HUMMUS, KIKHERNETAHNA;671.15000;9.12800;11.47800;14.73200;6.02000;0.00000;1.59000;68.59000
32342;MARGARIINI 80 %, LEIVONTAAN JA RUOANLAITTOON;2973.60000;80.00000;0.30000;0.29600;0.50000;0.00000;1.61400;17.59000
33395;PERUNASOSEJAUHE, VALMISTAMATON, RAINBOW;1465.76000;3.39600;65.98700;72.32600;8.01000;0.00000;5.61700;10.68000
948;ROMMIKOLA;278.80000;0.00000;9.59200;6.96100;0.05000;3.96000;0.03800;88.99000
32898;LANTTULAATIKKO, RASVATON MAITO;365.61000;4.20900;8.61200;10.80400;2.47000;0.00000;1.18600;70.35000
35236;BATAATTISOSE, KEVYTMAITO;420.11000;2.59200;15.76700;18.88100;2.04000;0.00000;1.49500;73.72000
7184;RISOTTO, JAUHELIHA-KASVISRISOTTO, NAUDANLIHA, 17 % RASVAA;546.67000;4.59000;15.47000;17.05400;6.01000;0.00000;1.12600;78.98000
30;RUOKASUOLA, JODIOITU;10.71000;0.00000;0.00000;0.00000;0.63000;0.00000;99.00000;0.50000
32627;(ARC)ATERIANKORVIKE, TUMMASUKLAAPATUKKA, NATURDIET;1502.00000;10.00000;37.00000;51.00000;23.00000;0.00000;;16.00000
35481;KARPPISOKERI, ERYTRITOLI;0.00000;0.00000;0.00000;100.00000;0.00000;0.00000;0.00000;0.00000
11553;HEDELMÄHILLO, KESKIARVO;599.94000;0.15100;33.13700;35.15300;0.70000;0.00000;0.49000;63.22000
936;MIETO VIINI, 4-5 TIL% ALKOHOLIA;256.10000;0.02500;8.26800;8.48000;0.21000;3.70000;0.08200;87.53000
32118;PIZZA, JAUHELIHAPIZZA, ATRIA;1015.80000;10.72500;24.54100;25.48600;11.19000;0.00000;1.52100;51.61000
33122;SOIJAJUOMA, ALPRO MAUSTAMATON, KALSIUMIA JA VITAMIINEJA;141.02000;1.76900;0.85500;2.15800;2.98000;0.00000;0.45600;92.64000
33420;LOHIFILEE, KYLMÄSAVUSTETTU;756.91000;10.60000;0.00000;0.00000;21.45300;0.00000;4.10000;63.80000
31548;NÄKKILEIPÄ, GLUTEENITON, MAITO JA VEHNÄTÄRKKELYS, VITAMINOITU, KUITUA 7 %;1583.58000;2.15400;78.77400;86.04300;6.22000;0.00000;2.64400;2.94000
34648;JOGURTTI, MAUSTETTU, ARLA PROTEIN JOGURTTIKOMBO, RASVAA N. 4 %, LAKTOOSITON;471.83000;4.09900;8.71700;9.90500;9.33000;0.00000;1.06200;75.53000
32985;KEKSI, PIKKULEIPÄ, SUKLAAKUORRUTETTU;2061.19000;29.03400;50.14200;51.95200;7.25000;0.00000;1.55400;9.51000
3308;SALAATTI, TOMAATTI-SIPULI;106.22000;0.22000;3.99000;5.44900;0.83000;0.00000;0.52400;92.98000
34672;BATAATTIRANSKALAINEN, UUNISSA;650.33000;6.26700;20.90700;24.98100;1.95000;0.00000;1.84500;65.30000
32070;MURO, MONIVILJAMURO, KAAKAO, VIIDAKKOMURO, PIRKKA;1581.77000;1.76000;83.16900;85.87200;4.70000;0.00000;1.20500;6.66000
209;PERUNAHIUTALE;1427.40000;0.60000;73.20000;82.90000;6.40000;0.00000;3.00000;7.10000
7520;BROILERIKASTIKE, KASVIKSIA, LIHALIEMI, RANSKANKERMA;451.04000;5.77100;4.28800;5.04000;9.08000;0.00000;0.82500;81.12000
947;BLOODY MARY TOMAATTIMEHUVODKA;366.09000;0.19000;2.18600;3.52200;0.37000;10.46000;1.62000;83.85000
34180;BROILERI, KOIPI NAHKOINEEN, RAAKA;494.31000;4.55200;0.00000;0.00000;19.17000;0.00000;0.99000;74.44400
8097;KALA-KASVISPATA;246.30000;2.98700;1.39400;2.57700;5.98000;0.00000;0.79400;85.55000
904;VIINI, KESKIARVO, 8-15 TIL% ALKOHOLIA;283.87000;0.00000;0.50000;1.20000;0.31000;9.00000;0.10000;89.39000
34248;JAUHO, TÄYSJYVÄOHRAJAUHO;1487.45000;2.45000;69.30800;76.79000;9.28000;0.00000;1.28000;10.20000
32178;SALAATINKASTIKE, RANSKALAINEN, SAARIOINEN, RYPSIÖLJYPOHJAINEN, RASVAA 47 %;1874.25000;47.03900;6.90900;8.09200;0.19000;0.00000;1.21100;44.37000
32059;MURO, KUVIOMURO, KELLOGGS RICE KRISPIES MULTI GRAIN;1594.81000;2.67600;78.69000;84.83300;7.53000;0.00000;1.14100;3.59000
7192;JAUHELIHAPIHVI, NAUDANPAISTI, MUNATON, PAISTETTU ILMAN RASVAA;860.56000;11.14900;0.00000;0.00000;26.36000;0.00000;2.34000;61.34000
31650;KEKSI, TUMMA TÄYTEKEKSI, KESKIARVO;2007.53000;26.04100;56.04900;58.20500;4.35000;0.00000;1.50800;9.90000
35169;MYSLI, MARJAINEN, AXA BERRIES MARJAMYSLI;1497.98000;4.61500;61.16400;72.45400;11.63000;0.00000;1.83700;9.47000
30633;MEHUJUOMATIIVISTE, VITAMINOITU;837.71000;0.33200;47.73000;47.88300;0.81000;0.00000;0.62600;49.82000
32161;PAKASTEKASVISSEKOITUS, MAALAISKASVIKSET, PORKKANA-PAPU-PALSTERNAKKA;172.43000;0.30800;6.54600;10.54800;1.10000;0.00000;0.94700;87.10000
30195;VANUKAS, MAITOSUKLAAVANUKAS, TEOLLINEN, KESKIARVO;520.74000;3.21300;19.16900;19.82200;4.13000;0.00000;0.84600;71.99000
33064;PILAHVIRIISI, LIHALIEMESSÄ;860.82000;6.78600;32.20500;32.03600;3.35000;0.00000;1.35200;69.94000
33758;KOKOLIHALEIKKELE, KINKKULEIKKELE, VÄHÄRASVAINEN, RASVAA 2 %;450.26000;2.01800;0.13000;0.00900;21.96000;0.00000;3.00900;73.00000
32743;PIPARKAKKUTAIKINA, TEOLLINEN;1753.19000;15.49500;63.88100;66.48100;4.56000;0.00000;0.84100;12.63000
29208;KUSKUS;1357.40000;1.10000;63.60000;73.00000;11.50000;0.00000;0.40000;14.00000
31981;MAKEAN PIIRAKAN PULLAPOHJA, LUONTAISESTI GLUTEENITON, MAIDOTON;1230.45000;9.53900;46.09400;50.54200;3.41000;0.00000;0.91300;35.56000
32107;HAMPURILAINEN, KERROSHAMPURILAINEN, BIG MAC, MCDONALDS;1015.78000;13.43400;18.13000;19.98500;13.35000;0.00000;1.74700;51.87000
7866;MUNUAINEN, PAISTETTU, VEHNÄJAUHOA;761.26000;9.67900;5.45600;5.66200;18.14000;0.00000;3.48000;71.46000
34903;PASTA, TÄYTEPASTA, PELMENI, JAUHELIHATÄYTE;1218.63000;15.60900;21.55800;22.17500;15.64000;0.00000;1.52000;44.59000
3311;SALAATTI, KIINANKAALI-SIPULI;81.47000;0.10000;2.67200;3.76500;1.22000;0.00000;0.57700;94.34000
312;MUSTAJUURI;263.46000;0.40000;10.50000;19.10000;0.50000;0.00000;1.00000;79.00000
33114;SUOLATIKKU;1479.28000;4.28600;65.34300;67.78200;10.71000;0.00000;3.38300;13.78000
33583;LATVA-ARTISOKKA, KEITETTY;148.75000;0.17600;1.52900;12.36500;3.85000;0.00000;1.32900;82.28000
862;TONNIKALA;584.20000;4.90000;0.00000;0.00000;23.70000;0.00000;1.18000;70.22000
29771;NÄKKILEIPÄ, RUISNÄKKILEIPÄ, KUITUA 17 %;1506.94000;2.31000;64.34000;86.33900;11.19000;0.00000;2.81800;18.96000
1185;OMENA-RAHKAPIIRAKKA, MUROPOHJA;788.45000;9.36500;20.85100;22.62800;4.27000;0.00000;0.59600;63.11000
33212;SEKALEIPÄ, JUNTTAKAKKO, JUNTTASÄMPYLÄT, ULLAN PAKARI;1003.55000;1.56500;45.61700;48.51700;8.64000;0.00000;1.84900;39.42000
30361;PASTA, MONIVILJAPASTA, KEITETTY, SUOLATON;452.85000;0.75000;19.80000;21.23500;4.50000;0.00000;0.55000;51.98000
3300;SALAATTI, KAALI-PORKKANA-APPELSIINI;145.49000;0.14800;5.99200;8.67400;0.84000;0.00000;0.72600;89.61000
29806;PAAHTOLEIPÄ, MONIVILJA;1120.64000;4.42000;45.83000;49.70500;8.52000;0.00000;1.70400;28.92000
11148;JÄÄTELÖ, KERMAJÄÄTELÖPUIKKO, SUKLAINEN, KESKIARVO;1405.55000;24.36400;26.77900;27.14300;2.66000;0.00000;0.57300;45.27000
1265;GRAHAMVELLI, MAITO, SUOLAA;283.54000;1.70500;8.64700;10.41000;3.89000;0.00000;1.34400;93.05000
32863;RÖSSYMAITO;376.43000;2.63200;11.05200;13.02100;4.71000;0.00000;1.31800;83.43000
28935;MANDARIINI, KESKIARVO, PUNNITTU KUORINEEN;151.97000;0.24000;6.64000;8.99000;0.45000;0.00000;0.32000;70.00000
30169;HAMPURILAINEN, KANAHAMPURILAINEN, ROUHESÄMPYLÄ;977.89000;10.81600;22.54900;24.52400;10.33000;0.00000;1.70500;55.23000
1101;MUNAVELLI, MAITO, SOKERIA, SUOLAA;300.33000;2.41100;7.86700;8.85800;4.38000;0.00000;1.36300;91.66000
360;MANGOLDI;72.02000;0.30000;1.50000;5.62500;1.38000;0.00000;1.60000;91.10000
33093;MAKARONILAATIKKO, SIENI-MAKARONILAATIKKO, KEVYTMAITO;405.41000;4.22100;8.82500;9.96000;5.41000;0.00000;1.99600;77.78000
629;KERMA, VISPIKERMA, RASVAA 38 % ,VL, ISKUKUUMENNETTU;1517.38000;38.00000;2.65000;2.65500;1.88000;0.00000;0.40000;57.07000
35608;MUSTATORVISIENI, KUIVATTU;1211.40000;11.20000;12.00000;49.10000;17.00000;0.00000;11.50000;11.20000
28956;PERUNALAATIKKO, IMELLETTY, KEVYTMAITO;372.23000;0.98800;16.71200;18.77800;2.42000;0.00000;1.27900;76.64000
7105;GRILLIVARTAAT, PORSAANFILEE JA KASVIKSET;681.95000;8.82800;8.66100;11.47800;11.02000;0.00000;1.38900;71.00000
34608;(ARC)JOGURTTI, JUOTAVA, VALIOJOGURTTI RAHKAINEN, RASVAA 1,2 %, VL, D-VIT 1 UG;291.00000;1.20200;9.65100;10.53200;4.52000;0.00000;0.69000;83.06000
33265;PÄHKINÄ, CASHEWPÄHKINÄ, SUKLAAKUORRUTUS;2339.62000;40.74300;31.82300;36.92600;15.85000;0.00000;2.62200;6.83000
33630;MYSLI, MUROMYSLI, TUOTEKESKIARVO;1793.80000;14.58900;62.56600;68.52700;7.90000;0.00000;1.72500;7.45000
442;MUSTIKKA, METSÄMUSTIKKA;270.89000;1.05900;10.18200;12.75800;0.82100;0.00000;0.25700;85.10600
12;MAKEINEN, SALMIAKKIPASTILLI;1240.10000;0.20000;63.00000;84.00000;0.10000;0.00000;0.70000;15.00000
6024;VANUKAS, SUKLAAVAAHTO;1220.61000;25.52700;10.16300;11.63100;5.45000;0.00000;0.97700;56.40000
11474;KANA-KASVISSOSE KESKIARVO, TEOLLINEN LASTENRUOKA, TUOTEKESKIARVO;312.66000;2.77600;7.79500;8.47300;2.78000;0.00000;0.52400;86.09000
30262;PORONLIHA, PAISTETTU;840.16000;11.30400;0.01600;0.08800;24.80000;0.00000;2.90300;58.85000
29788;SEKALEIPÄ, OHRALEIPÄ, VESI, HIIVALEIPÄ- OHRA-, VEHNÄJAUHO;874.43000;1.84200;39.85400;43.88800;5.89000;0.00000;1.93400;36.88000
32010;JÄÄTELÖ, KERMAJÄÄTELÖ, JÄTSKIVENE;1052.83000;14.55400;27.77200;28.21900;2.16000;0.00000;0.57300;54.49000
1283;MANNAVELLI, MAITO, TUMMA MANNASUURIMO, SUOLAA;267.28000;1.62800;8.13600;9.48200;3.75000;0.00000;1.26200;94.35000
30194;URHEILUJUOMA, HIILIHYDRAATTIJUOMA, POWERADE, GATORADE;114.07000;0.00000;6.65000;7.92000;0.06000;0.00000;0.02000;92.00000
1503;SEKALEIPÄ, RIESKA, PERUNA-OHRA, VESI, OHRAJAUHO, KOTITEKOINEN;658.70000;0.68600;31.50000;36.37500;3.96000;0.00000;1.98900;69.27000
32051;JAUHELIHAKASTIKE, RUSKEA KASTIKE, BROILERI, EI RASVAA;284.98000;2.02300;2.04100;2.14900;10.21000;0.00000;1.09300;82.09000
34595;RAHKA, MAUSTETTU, RASVAA 7 %, VL;641.10000;7.01100;14.48200;15.05800;7.18000;0.00000;0.67500;70.07000
34551;SMOOTHIE, PORKKANA-APPELSIINI-MANSIKKASMOOTHIE;125.55000;0.15400;5.32400;7.09900;0.40000;0.00000;0.37900;92.40000
32093;MURO, SUKLAAMURO, NESQUIK KAAKAOMURO, NESTLE, VITAMINOITU;1610.86000;4.33000;76.37500;81.21800;6.53000;0.00000;1.69900;7.16000
32250;SIIKA, PAISTETTU, EI KORPPUJAUHOJA;690.87000;8.55100;0.01500;0.00000;22.01000;0.00000;2.23800;69.31000
31537;PASTA, TÄYSJYVÄRIISIJAUHO, LUONTAISESTI GLUTEENITON;1515.13000;2.92000;71.35000;76.44200;7.94000;0.00000;1.20000;11.50000
33251;TILAPIA, UUNISSA;542.60000;2.65000;0.00000;0.00000;26.15000;0.00000;1.14000;71.59000
31684;VAALEA LEIPÄ, GLUTEENITON, VEHNÄTÄRKKELYSTÄ, VITAMINOITU;943.22000;5.04900;41.33900;44.45700;1.24000;0.00000;1.05800;48.19000
29798;SEKALEIPÄ, ROUHELEIPÄ, VAALEA, VESI;1137.55000;2.83500;49.65600;54.12100;8.89000;0.00000;1.77800;26.76000
32486;BROILERIKASTIKE, ATERIAKASTIKKEESTA, HAPANIMELÄKASTIKE, BROILERISUIKALE;524.57000;3.99000;10.34200;10.84800;11.46000;0.00000;0.77400;72.98000
34080;NALLE KUITUPUURO, VESI, SUOLAA;199.87000;1.23000;5.79500;9.16900;1.86000;0.00000;0.71600;67.90000
384;ITU, KESKIARVO, SINIMAILANEN, MUNGOPAPU;150.10000;0.70000;2.60000;4.10000;4.00000;0.00000;0.50000;90.70000
31965;LIHAPULLA, HERKKUPYÖRYKKÄ, SAARIOINEN;903.70000;14.41100;4.54900;5.50400;16.84000;0.00000;1.85700;59.24000
29496;MAKARONI, GLUTEENITON;1501.21000;1.81000;73.60000;76.47400;9.28000;0.00000;1.02000;11.41000
32061;MURO, RIISI-VEHNÄHIUTALE, KELLOGGS SPECIAL K RED BERRIES, VADELMA-MANSIKKA;1533.59000;1.07600;77.64300;79.48000;9.35000;0.00000;1.65800;8.47000
7313;HIRVENLIHAKASTIKE, RUSKEA KASTIKE, RASVAA;375.65000;3.39800;2.95100;3.15200;11.63000;0.00000;1.33000;82.92000
30732;SIPULIKEITTO;183.03000;2.96200;2.99300;3.87300;0.88000;0.00000;1.49500;101.36000
32002;RAHKA, MAUSTETTU, RASVAA 2,9 %;468.10000;2.90200;14.00400;15.19800;6.52000;0.00000;0.68600;74.69000
7169;LIHAPATA, NAUDANPAISTI, LIHALIEMI, PORKKANA, RUOANVALMISTUSRASVA KESKIARVO;453.83000;6.00700;2.24800;2.75400;11.16000;0.00000;1.69500;80.79000
33447;MAKEINEN, VAAHTOKARKKI, VAAHTOKARAMELLI;1572.22000;0.50500;86.56600;87.06000;4.82000;0.00000;0.08500;7.53000
826;SEITI, PAKASTE;335.56000;1.00000;0.00000;0.00000;17.56000;0.00000;1.20000;80.24000
431;OLIIVI, KESKIARVO, PUNNITTU KIVINEEN, ÖLJYSSÄ, VIHREÄ/MUSTA;638.86000;16.00000;0.00000;3.52400;1.10000;0.00000;5.12000;54.26000
32016;LASAGNE, ATERIA-AINEKSET, NAUDANLIHA 17 %;637.43000;7.27100;11.74200;13.01100;9.37000;0.00000;1.48100;69.18000
30182;KINKKUKASTIKE, MAITOPOHJAINEN, SINIHOMEJUUSTOA, RUOANVALMISTUSKERMAA;691.82000;11.73000;4.82700;6.45700;9.61000;0.00000;1.89600;77.01000
462;MEHU, HÖYRYMEHU, MUSTAHERUKKA, LAIMENNETTU, SOKEROITU;149.40000;0.00000;8.40000;8.37600;0.19000;0.00000;0.00000;91.43000
33198;JOGURTTI, MAUSTETTU, RASVATON, KEINOTEKOISESTI MAKEUTETTU;174.71000;0.11000;6.29300;6.90000;3.48000;0.00000;0.74400;88.77000
855;VIIRIÄISEN MUNA;567.72000;9.24000;0.41000;2.66500;12.88000;0.00000;0.87000;74.35000
31802;PULLA, KESKIRASVAINEN, KEVYTMAITO, MUNATON;1300.78000;7.65500;51.14200;49.95800;7.68000;0.00000;0.90000;34.80000
32228;KALAKUKKO, AHVENKUKKO;917.99000;8.49000;22.10000;25.06400;12.03000;0.00000;2.31900;52.24000
32013;KAURAPUURO, OMENA-KANELI, ELOVENA;327.51000;1.09400;13.83700;15.71100;2.08000;0.00000;0.76200;80.36000
32492;KAKKU, MUFFINI, CREMETÄYTE MUFFINSI SITRUUNA, PÅGEN;1888.36000;25.09300;51.10400;52.49600;4.71000;0.00000;1.22400;16.48000
32790;RIISIJUOMA, RICE DREAM HASSELPÄHKINÄ-MANTELI;340.60000;1.94900;13.94700;14.88700;1.28000;0.00000;0.33200;81.55000
32385;RAEJUUSTO, RASVAA 1,5 %;374.29000;1.47800;2.35500;2.35500;16.45000;0.00000;0.90000;78.82000
33537;HIRVENLIHAKEITTO, PERUNA, PORKKANA;190.91000;0.79600;3.45200;4.25800;5.74000;0.00000;1.06800;88.50000
1564;NELJÄNVILJANPUURO, VESI, SUOLATON;211.93000;0.50700;8.87300;11.03900;1.67000;0.00000;0.27000;67.66000
31561;KAKKU, JUUSTOKAKKU ILMAN UUNIA;841.29000;16.20300;11.61900;12.84300;2.46000;0.00000;0.59700;67.64000
33065;MANGO, KUIVATTU;1401.09000;0.78000;76.41000;81.61000;1.48000;0.00000;1.19000;14.94000
11178;VALKOPIPPURI;1185.07000;2.10000;42.41000;74.51000;10.40000;0.00000;1.59000;11.40000
30209;KAURAJUOMA, MAIDOTON, LISÄTTY KALSIUMIA JA VITAMIINEJA;237.10000;1.50000;9.30600;10.10600;1.00000;0.00000;0.21700;87.18000
1579;TATTARI, KEITETTY, SUOLATON;547.62000;0.80000;24.18000;26.50000;5.20000;0.00000;0.75000;48.76000
32836;VOHVELI, KERMA;1440.79000;25.46000;23.94600;24.45200;4.85000;0.00000;1.04000;58.17000
32343;KASVIRASVALEVITE 38 %, BECEL KEVYT;1455.71000;38.00000;2.92400;2.92200;0.00000;0.00000;0.93000;58.11000
30573;GRILLIMAKKARA, LIHAISA, TUOTEKESKIARVO;1051.06000;22.04100;0.76400;1.17300;13.08000;0.00000;2.44000;61.26600
30818;SALAATTI, JÄÄVUORISALAATTI, TOMAATTI, KURKKU, VIHERSEKASALAATTI;65.51000;0.20000;1.93400;3.77500;0.78000;0.00000;0.61400;94.63000
34591;RAHKA, MAUSTAMATON, KERMARAHKA, RASVAA 10 %;564.45000;9.98800;2.97500;3.46600;7.79000;0.00000;0.75800;78.00000
838;SILAKKA, MAUSTE/SUOLASILAKKA, KESKIARVO;474.23000;6.04000;0.00000;0.00000;14.75000;0.00000;15.00000;64.21000
33309;PANGASIUS, HAIMONNI, FILEE, UUNISSA;311.79000;1.32900;0.00000;0.00000;15.45000;0.00000;1.52900;80.21000
30667;KALKKUNAKASTIKE, KASVIRASVAKERMA, VIHANNEKSIA;563.25000;7.35000;1.97000;3.99700;14.71000;0.00000;1.49600;72.00000
32153;BEARNAISEKASTIKEJAUHE, KASTIKEAINEKSET, KNORR;1978.54000;23.16300;55.72300;56.22100;10.00000;0.00000;8.75800;1.85000
188;PASTA, SPAGETTI, KEITETTY, ÖLJYÄ, SUOLATON;434.84000;0.91200;19.58800;21.46100;3.54000;0.00000;0.21200;52.88000
461;MEHU, HÖYRYMEHU LAIMENNETTU, SOKEROITU;174.75000;0.12000;9.64000;9.63300;0.20000;0.00000;0.00000;90.05000
32168;BEARNAISEKASTIKE, KASTIKEJAUHEESTA, TUOTEKESKIARVO;740.43000;15.60000;8.49800;7.87200;1.11000;0.00000;1.37900;74.11000
32970;VOIRINKELI;1263.37000;11.97300;40.54200;41.75300;6.73000;0.00000;1.26300;35.68000
32629;ATERIANKORVIKE, SMOOTHIE, JUOMAJAUHE JA VESI, EASY DIET;199.72000;0.73800;3.23400;5.06300;6.05000;0.00000;0.04300;88.11000
33408;SIIKA, LÄMMINSAVUSTETTU;555.60000;5.00000;0.00000;0.00000;21.80000;0.00000;3.50000;69.70000
32439;MURO, TÄYSJYVÄMURO, PIRKKA, VITAMINOITU;1507.30000;1.87600;74.68500;77.47000;8.49000;0.00000;2.85900;10.39000
34643;(ARC)JOGURTTI,MAUSTAMATON,LUONTO+RAHKA-,RASVAA 1,4%, 0,6UG D-VIT, AB, LAKTOOSIT.;260.76000;1.40200;4.90000;4.90000;6.94000;0.00000;0.73500;86.03000
703;SIANKYLJYS/SELKÄ, PAKSU RASVAKERROS;1057.10000;20.30000;0.00000;0.00000;18.00000;0.00000;1.00000;61.00000
7300;LAMPAANLIHA, VÄHÄRASVAINEN, KEITETTY;1008.71000;15.77900;0.00000;0.00000;24.99000;0.00000;2.68000;71.54000
34790;JOGURTTI, JUOTAVA, BENECOL TEHOJUOMA, RASVAA 2,1 %, KASVISTANOLEJA;241.37000;2.10000;6.60200;6.71300;2.72000;0.00000;0.68200;87.78000
1161;MARJAPIIRAKKA, PULLAPOHJA, KEVYTMAITO;941.37000;4.03300;39.13300;41.45400;5.49000;0.00000;0.68600;47.93000
29782;MURO, LESEMURO, TÄYSJYVÄVEHNÄ;1497.86000;2.40200;65.73900;81.02100;11.25000;0.00000;3.94000;8.33000
11131;JUUSTO, VALKOHOME/VALKOSINIHOMEJUUSTO, RASVAA 40 %;1949.58000;44.80000;0.00000;0.00000;16.69000;0.00000;1.60000;36.60000
35227;RUISLEIPÄ, RUISPALAT OHUT HERKKU, VAASAN;1237.96000;1.49400;54.02600;67.02100;9.34000;0.00000;2.24600;19.90000
11126;SEKALEIPÄ, VESI, GRAHAM-, RUIS-, VEHNÄJAUHO;1101.13000;1.51100;49.23600;57.56600;8.93000;0.00000;1.79800;27.91000
32838;VOHVELI, VESI;957.58000;13.90600;22.09800;22.81000;3.48000;0.00000;0.97500;51.91000
30225;BROILERI-KASVISWOKKI, WOKKIVIHANNEKSET;443.43000;4.14900;4.65400;6.40600;11.65000;0.00000;1.35000;70.52000
35640;KINKKU-JUUSTOPIIRAKKA, MUROPOHJA, GLUTEENITON;1389.27000;18.92700;30.05000;31.42400;9.82000;0.00000;1.39300;41.83000
32511;PULLA, DALLASPULLA, FAZER;1600.68000;17.95500;46.40900;49.10900;7.40000;0.00000;1.29700;24.24000
7022;LIHAPULLA, SIKA-NAUTA, PAISTETTU;1235.40000;22.82500;6.19900;6.91400;16.59000;0.00000;1.71600;65.09000
32858;KAALIKÄÄRYLE, NAUDANPAISTI;612.59000;9.00200;8.35000;10.51100;6.73000;0.00000;1.37200;71.76800
32418;KAURAVALMISTE, HAPATETTU, MAUSTETTU, YOSA, KESKIARVO, PROBIOOTTEJA;279.32000;0.81500;12.74600;13.89400;1.35000;0.00000;0.30600;83.64000
7545;BROILERI, RINTAFILEE, APPELSIINIKASTIKKEELLA;710.12000;5.27900;11.34500;12.50700;18.24000;0.00000;1.83700;68.64000
32570;NELJÄN VILJAN HIUTALE, RIIHIKOSKEN VEHNÄMYLLY;1442.81000;4.13600;59.02600;72.36200;11.58000;0.00000;1.56400;10.36000
204;PERUNA, UUSI;312.12000;0.11400;15.50000;15.39600;1.69000;0.00000;1.10000;81.70000
5;MAKEINEN, KARAMELLI;1487.50000;0.00000;87.00000;88.60000;0.50000;0.00000;0.90000;10.00000
32500;JAUHELIHAKASTIKE, RUSKEA KASTIKE, SIANLIHA, EI RASVAA;534.99000;8.55500;2.16300;2.27700;10.57000;0.00000;1.24000;77.51000
1165;HILLOPIIRAKKA, PULLAPOHJA, RASVATON MAITO;1249.18000;5.50200;52.53200;55.20400;7.83000;0.00000;0.76500;32.02000
8005;UUNISILAKKA, SILAKKAFILEE, KERMA, KORPPUJAUHO;831.73000;13.70800;2.08900;3.15300;16.31000;0.00000;2.03400;70.35000
3342;KUKKAKAALI, KEITETTY, SUOLATON;102.31000;0.21000;2.35000;4.09000;2.00000;0.00000;0.80000;83.61000
30452;JOGURTTI, JUOTAVA, RASVAA 0,1 %, VL;275.02000;0.10600;13.03000;13.21400;2.69000;0.00000;0.65900;83.33000
35507;ATERIASALAATTI, TABBOULEH;313.22000;2.70700;9.00300;13.20500;1.93000;0.00000;1.09000;78.17000
31454;PERUNALAATIKKO, LIHA-PERUNASOSELAATIKKO, NAUDANLIHA, KEVYTMAITO;479.81000;4.86100;10.59300;12.36100;6.41000;0.00000;1.63500;73.97000
34440;KALAKEITTO, KIRJOLOHI, SEITI, KASVIRASVAKERMA;302.42000;3.87600;4.23400;4.86800;4.86000;0.00000;1.08100;85.72000
29685;TÄYSMEHU, LUUMUTÄYSMEHU;95.16000;0.02900;5.29700;5.48000;0.07000;0.00000;0.10100;94.32000
807;SINIPALLAS, SAVUSTETTU;853.30000;14.70000;0.00000;0.00000;18.20000;0.00000;1.28000;65.82000
32108;BROILERINUGGETTI, FRITEERATTU, MCDONALDS, CHICKEN MCNUGGETS;1016.65000;12.29500;19.57000;19.74200;13.22000;0.00000;1.72400;53.16000
31644;KEKSI, PIPARKAKKU, KOTITEKOINEN;1743.58000;18.22200;55.27900;57.28800;6.45000;0.00000;1.14100;17.18000
34653;JOGURTTI, JUOTAVA, DANUP DRINK, RASVAA 0,8%;267.56000;0.83100;12.13900;12.74700;1.65000;0.00000;0.41000;84.36000
33466;MAITO, KESKIARVO, D-VITAMIINIA 1 UG;199.03000;1.70000;4.83300;5.22600;3.02000;0.00000;0.72000;89.33000
444;MUSTAHERUKKA;310.10000;1.08900;9.71600;16.00900;1.38400;0.00000;0.86800;80.65000
